from,to,asim_likelihood,edge_exists_original,edge_exists_modified,seal_likelihood,dataset,modification
17,342,0.08052241,0.0,0.0,0.9685,dancer_01,base
17,344,0.5375044,0.0,0.0,0.9915,dancer_01,base
17,363,0.036074888,0.0,0.0,0.992,dancer_01,base
17,377,0.00014746565,0.0,0.0,0.9811,dancer_01,base
17,384,0.22103547,0.0,0.0,0.9896,dancer_01,base
17,39,0.00022014158,0.0,0.0,0.5343,dancer_01,base
17,392,0.056207146,0.0,0.0,0.992,dancer_01,base
17,40,0.14639077,0.0,0.0,0.9918,dancer_01,base
17,445,0.013836555,0.0,0.0,0.992,dancer_01,base
17,452,0.11295287,0.0,0.0,0.9915,dancer_01,base
17,453,0.00042013964,0.0,0.0,0.9919,dancer_01,base
17,472,0.10474487,0.0,0.0,0.9915,dancer_01,base
17,485,0.0032884642,0.0,0.0,0.9611,dancer_01,base
17,491,0.0010874771,0.0,0.0,0.9838,dancer_01,base
17,498,0.0014989881,0.0,0.0,0.5343,dancer_01,base
17,501,0.00056474603,0.0,0.0,0.981,dancer_01,base
17,507,0.020165166,1.0,0.0,0.991,dancer_01,base
17,520,0.113035746,0.0,0.0,0.9917,dancer_01,base
17,523,0.1038339,0.0,0.0,0.5343,dancer_01,base
17,536,0.9993222,1.0,1.0,0.9911,dancer_01,base
17,55,0.0019309832,0.0,0.0,0.9876,dancer_01,base
17,559,0.13230678,0.0,0.0,0.9915,dancer_01,base
17,560,0.6118881,1.0,0.0,0.9916,dancer_01,base
17,564,0.0026676876,0.0,0.0,0.5343,dancer_01,base
17,568,0.0011072003,1.0,0.0,0.5343,dancer_01,base
17,582,0.1405059,0.0,0.0,0.9859,dancer_01,base
17,583,0.00093856663,0.0,0.0,0.5343,dancer_01,base
17,613,0.004091956,0.0,0.0,0.9916,dancer_01,base
17,617,0.23745622,0.0,0.0,0.5343,dancer_01,base
17,626,0.2224262,0.0,0.0,0.9888,dancer_01,base
17,628,4.9688377e-05,0.0,0.0,0.5343,dancer_01,base
17,639,0.07114737,0.0,0.0,0.9878,dancer_01,base
17,648,0.001595379,0.0,0.0,0.977,dancer_01,base
17,649,0.008484529,0.0,0.0,0.9868,dancer_01,base
17,657,0.003436335,0.0,0.0,0.9815,dancer_01,base
17,666,0.013880862,0.0,0.0,0.9886,dancer_01,base
17,685,0.0037940159,0.0,0.0,0.9761,dancer_01,base
17,692,0.011581237,0.0,0.0,0.9898,dancer_01,base
17,694,0.039523654,0.0,0.0,0.9825,dancer_01,base
7,17,0.5608762,1.0,0.0,0.9896,dancer_01,base
17,706,0.43947834,0.0,0.0,0.9897,dancer_01,base
17,707,0.0070520523,0.0,0.0,0.99,dancer_01,base
17,712,0.06316201,1.0,0.0,0.9915,dancer_01,base
17,722,0.99257374,1.0,1.0,0.9918,dancer_01,base
17,75,0.5719349,1.0,1.0,0.9916,dancer_01,base
17,764,0.013636745,0.0,0.0,0.5343,dancer_01,base
17,771,0.1328754,0.0,0.0,0.9917,dancer_01,base
17,801,0.99880433,1.0,1.0,0.5343,dancer_01,base
17,803,0.41901115,0.0,0.0,0.5343,dancer_01,base
17,811,0.36212462,1.0,0.0,0.9908,dancer_01,base
17,817,0.0017776104,0.0,0.0,0.9897,dancer_01,base
17,822,0.0044939555,0.0,0.0,0.5343,dancer_01,base
17,842,0.00045186552,0.0,0.0,0.9872,dancer_01,base
17,869,0.0004931434,0.0,0.0,0.984,dancer_01,base
17,881,0.09916502,0.0,0.0,0.9917,dancer_01,base
17,898,0.045282066,1.0,0.0,0.9877,dancer_01,base
9,17,0.03423313,1.0,0.0,0.5301,dancer_01,base
17,903,0.022686644,0.0,0.0,0.9606,dancer_01,base
17,912,0.00091336144,0.0,0.0,0.9585,dancer_01,base
17,955,0.01920152,0.0,0.0,0.9873,dancer_01,base
17,967,0.010738561,0.0,0.0,0.5343,dancer_01,base
17,97,0.00080743973,0.0,0.0,0.9905,dancer_01,base
17,976,0.39345556,0.0,0.0,0.9822,dancer_01,base
180,186,0.009360408,0.0,0.0,0.9832,dancer_01,base
180,188,0.14162925,0.0,0.0,0.9857,dancer_01,base
19,180,0.0043487363,1.0,0.0,0.3385,dancer_01,base
180,198,3.6011083e-09,0.0,0.0,0.5305,dancer_01,base
180,211,0.005087697,0.0,0.0,0.5002,dancer_01,base
180,218,0.0031646972,0.0,0.0,0.9862,dancer_01,base
180,219,5.517776e-05,0.0,0.0,0.9685,dancer_01,base
180,224,6.45347e-08,0.0,0.0,0.5002,dancer_01,base
180,250,1.5466578e-06,0.0,0.0,0.9686,dancer_01,base
180,254,9.009729e-05,0.0,0.0,0.9538,dancer_01,base
180,262,0.037420608,0.0,0.0,0.9827,dancer_01,base
180,271,0.00017400211,0.0,0.0,0.9647,dancer_01,base
180,275,0.34887743,0.0,0.0,0.9838,dancer_01,base
180,279,0.0012085272,0.0,0.0,0.9538,dancer_01,base
180,284,0.00020851893,0.0,0.0,0.9643,dancer_01,base
180,289,0.006767193,0.0,0.0,0.9854,dancer_01,base
180,300,5.122495e-06,0.0,0.0,0.9647,dancer_01,base
180,304,0.0070736483,1.0,0.0,0.9841,dancer_01,base
180,314,0.65603775,0.0,0.0,0.9894,dancer_01,base
180,316,0.008010065,0.0,0.0,0.5305,dancer_01,base
180,320,0.011437026,0.0,0.0,0.9645,dancer_01,base
180,328,0.10092902,0.0,0.0,0.985,dancer_01,base
34,180,0.0673624,0.0,0.0,0.9803,dancer_01,base
180,340,0.0008792023,0.0,0.0,0.9816,dancer_01,base
180,342,1.7067741e-07,0.0,0.0,0.9538,dancer_01,base
180,344,0.0347208,0.0,0.0,0.9861,dancer_01,base
180,363,0.00018358805,0.0,0.0,0.9811,dancer_01,base
180,377,4.3549298e-07,0.0,0.0,0.9573,dancer_01,base
180,384,0.28775302,0.0,0.0,0.9863,dancer_01,base
39,180,0.00021083561,0.0,0.0,0.3385,dancer_01,base
180,392,0.0052679037,0.0,0.0,0.9811,dancer_01,base
40,180,0.53028804,0.0,0.0,0.3385,dancer_01,base
180,445,0.00016450167,0.0,0.0,0.9811,dancer_01,base
180,452,6.450339e-05,0.0,0.0,0.9815,dancer_01,base
180,453,9.993286e-07,0.0,0.0,0.9917,dancer_01,base
180,472,3.411062e-05,0.0,0.0,0.9876,dancer_01,base
180,485,2.881487e-06,0.0,0.0,0.5231,dancer_01,base
180,491,1.6143753e-05,0.0,0.0,0.9771,dancer_01,base
180,498,0.00023066261,0.0,0.0,0.3385,dancer_01,base
180,501,1.1597501e-08,0.0,0.0,0.9571,dancer_01,base
180,507,0.21429569,0.0,0.0,0.989,dancer_01,base
180,520,0.004168635,0.0,0.0,0.9852,dancer_01,base
180,523,0.042247698,0.0,0.0,0.3385,dancer_01,base
180,536,0.00508157,0.0,0.0,0.9831,dancer_01,base
55,180,9.886796e-06,0.0,0.0,0.3385,dancer_01,base
180,559,0.05383512,0.0,0.0,0.9424,dancer_01,base
180,560,0.000458406,0.0,0.0,0.9818,dancer_01,base
180,564,4.503625e-08,0.0,0.0,0.5305,dancer_01,base
180,568,1.9596723e-07,1.0,0.0,0.5231,dancer_01,base
180,582,0.0018536027,0.0,0.0,0.9845,dancer_01,base
180,583,6.840304e-05,0.0,0.0,0.5305,dancer_01,base
180,613,0.023878703,0.0,0.0,0.9845,dancer_01,base
180,617,0.025420232,0.0,0.0,0.5231,dancer_01,base
180,626,0.38065898,0.0,0.0,0.9865,dancer_01,base
180,628,0.72699755,0.0,0.0,0.5002,dancer_01,base
180,639,0.8979628,1.0,0.0,0.9615,dancer_01,base
180,648,0.007644467,0.0,0.0,0.9741,dancer_01,base
180,649,0.00067992095,0.0,0.0,0.9787,dancer_01,base
180,657,4.1341977e-07,0.0,0.0,0.9578,dancer_01,base
180,666,0.0006387454,0.0,0.0,0.9616,dancer_01,base
180,685,0.0014398332,0.0,0.0,0.9762,dancer_01,base
180,692,0.00021665824,0.0,0.0,0.9875,dancer_01,base
180,694,0.004435209,0.0,0.0,0.9693,dancer_01,base
7,180,0.012929781,0.0,0.0,0.9799,dancer_01,base
180,706,0.0070247026,0.0,0.0,0.9865,dancer_01,base
180,707,0.002638997,0.0,0.0,0.9876,dancer_01,base
180,712,3.6424233e-06,0.0,0.0,0.9816,dancer_01,base
180,722,0.005436511,0.0,0.0,0.9812,dancer_01,base
75,180,2.4882036e-07,0.0,0.0,0.9878,dancer_01,base
180,764,0.0060562817,0.0,0.0,0.5002,dancer_01,base
180,771,0.00013662718,0.0,0.0,0.9863,dancer_01,base
180,801,0.00033247302,0.0,0.0,0.9783,dancer_01,base
180,803,0.00040711724,0.0,0.0,0.5164,dancer_01,base
180,811,0.7678693,0.0,0.0,0.9768,dancer_01,base
180,817,0.1464401,0.0,0.0,0.9788,dancer_01,base
180,822,0.0001355544,0.0,0.0,0.5002,dancer_01,base
180,842,0.004845621,0.0,0.0,0.9766,dancer_01,base
180,869,1.9240006e-05,0.0,0.0,0.9773,dancer_01,base
180,881,3.7371214e-05,0.0,0.0,0.9832,dancer_01,base
180,898,0.0001745896,0.0,0.0,0.9887,dancer_01,base
9,180,0.094547406,0.0,0.0,0.3385,dancer_01,base
180,903,0.00044102434,0.0,0.0,0.5277,dancer_01,base
180,912,3.0422145e-10,0.0,0.0,0.5305,dancer_01,base
180,955,0.049994636,0.0,0.0,0.9796,dancer_01,base
180,967,4.5075535e-06,0.0,0.0,0.3385,dancer_01,base
97,180,0.3858142,1.0,0.0,0.9422,dancer_01,base
180,976,0.00010429882,0.0,0.0,0.9775,dancer_01,base
186,188,0.0035695627,0.0,0.0,0.9919,dancer_01,base
19,186,0.6489199,0.0,0.0,0.5248,dancer_01,base
186,198,4.4206135e-05,0.0,0.0,0.9609,dancer_01,base
186,211,0.105414696,0.0,0.0,0.5361,dancer_01,base
186,218,0.00045587507,0.0,0.0,0.9916,dancer_01,base
186,219,3.3818349e-06,0.0,0.0,0.9705,dancer_01,base
186,224,3.2474654e-05,0.0,0.0,0.5361,dancer_01,base
186,250,0.55640614,0.0,0.0,0.9907,dancer_01,base
186,254,0.00032246785,0.0,0.0,0.9683,dancer_01,base
186,262,0.10386401,0.0,0.0,0.9895,dancer_01,base
186,271,0.0028308681,0.0,0.0,0.9826,dancer_01,base
186,275,0.84416205,0.0,0.0,0.9909,dancer_01,base
186,279,0.00020668715,0.0,0.0,0.9609,dancer_01,base
186,284,0.012163052,0.0,0.0,0.991,dancer_01,base
186,289,0.00821026,0.0,0.0,0.9911,dancer_01,base
186,300,0.006141243,0.0,0.0,0.9826,dancer_01,base
186,304,0.08175875,0.0,0.0,0.9919,dancer_01,base
186,314,0.2100741,0.0,0.0,0.9921,dancer_01,base
186,316,0.0075116404,0.0,0.0,0.9615,dancer_01,base
186,320,0.023490805,0.0,0.0,0.9878,dancer_01,base
186,328,0.80323094,0.0,0.0,0.9883,dancer_01,base
34,186,0.06099003,0.0,0.0,0.992,dancer_01,base
186,340,0.00037535073,0.0,0.0,0.9825,dancer_01,base
186,342,0.0004037865,0.0,0.0,0.9683,dancer_01,base
186,344,0.113757916,0.0,0.0,0.9924,dancer_01,base
186,363,0.0007278617,0.0,0.0,0.9889,dancer_01,base
186,377,0.0023608285,0.0,0.0,0.9834,dancer_01,base
186,384,0.46036085,0.0,0.0,0.991,dancer_01,base
39,186,7.010935e-06,0.0,0.0,0.5361,dancer_01,base
186,392,0.009302034,0.0,0.0,0.9889,dancer_01,base
40,186,0.026917001,0.0,0.0,0.5361,dancer_01,base
186,445,0.00088528846,0.0,0.0,0.9889,dancer_01,base
186,452,0.04212882,0.0,0.0,0.9919,dancer_01,base
186,453,0.00029015366,0.0,0.0,0.9922,dancer_01,base
186,472,0.008766445,0.0,0.0,0.9897,dancer_01,base
186,485,0.0009391838,0.0,0.0,0.3446,dancer_01,base
186,491,0.00046089664,0.0,0.0,0.4719,dancer_01,base
186,498,0.0002201468,0.0,0.0,0.196,dancer_01,base
186,501,0.0007387263,0.0,0.0,0.3698,dancer_01,base
186,507,0.8167723,0.0,0.0,0.5227,dancer_01,base
186,520,3.614693e-05,0.0,0.0,0.4691,dancer_01,base
186,523,0.0010871876,0.0,0.0,0.196,dancer_01,base
186,536,0.010868575,0.0,0.0,0.5256,dancer_01,base
55,186,2.2174113e-06,0.0,0.0,0.5361,dancer_01,base
186,559,0.00047178695,0.0,0.0,0.3446,dancer_01,base
186,560,0.07458974,0.0,0.0,0.5429,dancer_01,base
186,564,6.0379716e-05,0.0,0.0,0.3277,dancer_01,base
186,568,0.00930402,1.0,0.0,0.3446,dancer_01,base
186,582,0.0008016973,0.0,0.0,0.5336,dancer_01,base
186,583,0.0003796543,0.0,0.0,0.3277,dancer_01,base
186,613,0.0006152628,0.0,0.0,0.5371,dancer_01,base
186,617,0.0065383017,0.0,0.0,0.3446,dancer_01,base
186,626,0.0198561,0.0,0.0,0.5254,dancer_01,base
186,628,0.0001108069,0.0,0.0,0.2828,dancer_01,base
186,639,0.91247976,0.0,0.0,0.5278,dancer_01,base
186,648,0.0067284363,0.0,0.0,0.4711,dancer_01,base
186,649,0.0045870743,0.0,0.0,0.3645,dancer_01,base
186,657,0.030468227,0.0,0.0,0.4794,dancer_01,base
186,666,0.007973437,0.0,0.0,0.5306,dancer_01,base
186,685,0.00077096146,0.0,0.0,0.3677,dancer_01,base
186,692,0.006415826,0.0,0.0,0.5294,dancer_01,base
186,694,0.0010076829,0.0,0.0,0.3385,dancer_01,base
7,186,0.3306222,0.0,0.0,0.9902,dancer_01,base
186,706,0.00040897253,0.0,0.0,0.5278,dancer_01,base
186,707,0.0006023208,0.0,0.0,0.5301,dancer_01,base
186,712,0.09362921,0.0,0.0,0.5441,dancer_01,base
186,722,0.7898856,0.0,0.0,0.5253,dancer_01,base
75,186,0.0008755478,0.0,0.0,0.9909,dancer_01,base
186,764,0.00346318,0.0,0.0,0.2828,dancer_01,base
186,771,0.17977521,0.0,0.0,0.5228,dancer_01,base
186,801,0.0018990402,0.0,0.0,0.5005,dancer_01,base
186,803,0.0017577885,0.0,0.0,0.2965,dancer_01,base
186,811,0.017950214,0.0,0.0,0.5239,dancer_01,base
186,817,0.01789343,0.0,0.0,0.5249,dancer_01,base
186,822,0.020504303,0.0,0.0,0.2828,dancer_01,base
186,842,0.030359223,0.0,0.0,0.4659,dancer_01,base
186,869,4.3783864e-05,0.0,0.0,0.4823,dancer_01,base
186,881,0.92567,0.0,0.0,0.5207,dancer_01,base
186,898,0.0081755975,1.0,0.0,0.523,dancer_01,base
9,186,0.0016775652,0.0,0.0,0.5361,dancer_01,base
186,903,0.053003754,0.0,0.0,0.4827,dancer_01,base
186,912,0.0001415024,0.0,0.0,0.3277,dancer_01,base
186,955,0.0006436016,0.0,0.0,0.5404,dancer_01,base
186,967,7.661371e-05,0.0,0.0,0.196,dancer_01,base
97,186,0.24788128,0.0,0.0,0.9651,dancer_01,base
186,976,0.2957141,0.0,0.0,0.5533,dancer_01,base
19,188,0.0018689077,0.0,0.0,0.5386,dancer_01,base
188,198,7.9392164e-05,0.0,0.0,0.3277,dancer_01,base
188,211,0.020489492,0.0,0.0,0.2828,dancer_01,base
188,218,0.013813579,0.0,0.0,0.5241,dancer_01,base
188,219,0.00012331635,0.0,0.0,0.3277,dancer_01,base
188,224,0.007085591,0.0,0.0,0.2828,dancer_01,base
188,250,2.0616304e-05,0.0,0.0,0.4719,dancer_01,base
188,254,0.0021590064,0.0,0.0,0.3277,dancer_01,base
188,262,0.06324544,0.0,0.0,0.5236,dancer_01,base
188,271,4.763213e-06,0.0,0.0,0.4662,dancer_01,base
188,275,0.25629693,0.0,0.0,0.5249,dancer_01,base
188,279,0.80828303,0.0,0.0,0.3446,dancer_01,base
188,284,1.926145e-05,0.0,0.0,0.3679,dancer_01,base
188,289,0.001880771,0.0,0.0,0.5282,dancer_01,base
188,300,8.900667e-06,0.0,0.0,0.4662,dancer_01,base
188,304,0.00096560776,0.0,0.0,0.5388,dancer_01,base
188,314,0.00040366102,0.0,0.0,0.5234,dancer_01,base
188,316,0.011141381,0.0,0.0,0.3277,dancer_01,base
188,320,0.00054874906,1.0,0.0,0.3646,dancer_01,base
188,328,0.57110876,0.0,0.0,0.5217,dancer_01,base
34,188,0.24195938,0.0,0.0,0.9888,dancer_01,base
188,340,0.9978707,1.0,1.0,0.3041,dancer_01,base
188,342,0.00038538114,0.0,0.0,0.3277,dancer_01,base
188,344,0.14728318,0.0,0.0,0.5264,dancer_01,base
188,363,8.328873e-06,0.0,0.0,0.376,dancer_01,base
188,377,8.30009e-06,0.0,0.0,0.4704,dancer_01,base
188,384,0.039606597,0.0,0.0,0.5228,dancer_01,base
39,188,0.00016368166,0.0,0.0,0.5386,dancer_01,base
188,392,0.010910357,0.0,0.0,0.376,dancer_01,base
40,188,0.000505881,0.0,0.0,0.5386,dancer_01,base
188,445,0.0008288721,0.0,0.0,0.376,dancer_01,base
188,452,0.00016526089,0.0,0.0,0.5427,dancer_01,base
188,453,4.344296e-09,0.0,0.0,0.5326,dancer_01,base
188,472,0.00087989547,0.0,0.0,0.374,dancer_01,base
188,485,7.64278e-07,0.0,0.0,0.3446,dancer_01,base
188,491,0.021092977,0.0,0.0,0.4719,dancer_01,base
188,498,0.014831921,0.0,0.0,0.196,dancer_01,base
188,501,1.3854709e-05,0.0,0.0,0.3698,dancer_01,base
188,507,0.016310189,0.0,0.0,0.5227,dancer_01,base
188,520,0.75930667,0.0,0.0,0.4691,dancer_01,base
188,523,0.01711198,0.0,0.0,0.196,dancer_01,base
188,536,0.0033060657,0.0,0.0,0.5256,dancer_01,base
55,188,0.008449081,0.0,0.0,0.5386,dancer_01,base
188,559,0.0043717097,0.0,0.0,0.3446,dancer_01,base
188,560,0.00034886325,0.0,0.0,0.5429,dancer_01,base
188,564,5.268395e-07,0.0,0.0,0.3277,dancer_01,base
188,568,4.3344758e-06,1.0,0.0,0.3446,dancer_01,base
188,582,0.55986136,0.0,0.0,0.5336,dancer_01,base
188,583,1.1680119e-05,0.0,0.0,0.3277,dancer_01,base
188,613,0.9962327,1.0,1.0,0.5371,dancer_01,base
188,617,0.012526104,0.0,0.0,0.3446,dancer_01,base
188,626,0.29526195,0.0,0.0,0.5254,dancer_01,base
188,628,0.019238273,0.0,0.0,0.2828,dancer_01,base
188,639,0.44232887,1.0,0.0,0.5278,dancer_01,base
188,648,0.0028448799,0.0,0.0,0.4711,dancer_01,base
188,649,0.059858505,0.0,0.0,0.3645,dancer_01,base
188,657,1.6743044e-05,0.0,0.0,0.4794,dancer_01,base
188,666,0.0007874757,0.0,0.0,0.5306,dancer_01,base
188,685,4.0815175e-06,0.0,0.0,0.3677,dancer_01,base
188,692,0.00020213888,0.0,0.0,0.5294,dancer_01,base
188,694,0.0021171295,0.0,0.0,0.3385,dancer_01,base
7,188,0.13528119,0.0,0.0,0.9916,dancer_01,base
188,706,0.044598307,0.0,0.0,0.5278,dancer_01,base
188,707,0.0009862445,0.0,0.0,0.5301,dancer_01,base
188,712,0.006506794,0.0,0.0,0.5441,dancer_01,base
188,722,0.00959873,0.0,0.0,0.5253,dancer_01,base
75,188,0.016458716,0.0,0.0,0.9899,dancer_01,base
188,764,0.0008360652,0.0,0.0,0.2828,dancer_01,base
188,771,0.0028411436,0.0,0.0,0.5228,dancer_01,base
188,801,0.0010500731,0.0,0.0,0.5005,dancer_01,base
188,803,0.0001288983,1.0,0.0,0.2965,dancer_01,base
188,811,0.996684,1.0,1.0,0.5239,dancer_01,base
188,817,0.21303691,0.0,0.0,0.5249,dancer_01,base
188,822,2.2351895e-05,0.0,0.0,0.2828,dancer_01,base
188,842,0.023682563,0.0,0.0,0.4659,dancer_01,base
188,869,0.012205235,0.0,0.0,0.4823,dancer_01,base
188,881,0.0008587128,0.0,0.0,0.5207,dancer_01,base
188,898,0.00014643924,0.0,0.0,0.523,dancer_01,base
9,188,0.0064804303,0.0,0.0,0.5386,dancer_01,base
188,903,0.0004199552,0.0,0.0,0.4827,dancer_01,base
188,912,1.315558e-06,0.0,0.0,0.3277,dancer_01,base
188,955,0.09145779,0.0,0.0,0.5404,dancer_01,base
188,967,1.32077375e-05,0.0,0.0,0.196,dancer_01,base
97,188,0.018124513,0.0,0.0,0.9677,dancer_01,base
188,976,0.0003964195,0.0,0.0,0.5533,dancer_01,base
19,198,6.612002e-05,0.0,0.0,0.3277,dancer_01,base
19,211,0.04993815,1.0,0.0,0.2828,dancer_01,base
19,218,0.0010669017,0.0,0.0,0.5243,dancer_01,base
19,219,2.5724308e-05,0.0,0.0,0.3277,dancer_01,base
19,224,0.0041197115,0.0,0.0,0.2828,dancer_01,base
19,250,0.9995345,1.0,1.0,0.2828,dancer_01,base
19,254,0.0088051725,1.0,0.0,0.3277,dancer_01,base
19,262,0.3857538,1.0,0.0,0.5232,dancer_01,base
19,271,0.00038996915,1.0,0.0,0.4662,dancer_01,base
19,275,0.23799127,0.0,0.0,0.5263,dancer_01,base
19,279,1.2208045e-06,0.0,0.0,0.3277,dancer_01,base
19,284,0.022645647,0.0,0.0,0.3679,dancer_01,base
19,289,0.0008791147,0.0,0.0,0.5282,dancer_01,base
19,300,0.0017110427,0.0,0.0,0.4662,dancer_01,base
19,304,0.089456774,0.0,0.0,0.5388,dancer_01,base
19,314,0.09784988,0.0,0.0,0.5234,dancer_01,base
19,316,0.0006765556,0.0,0.0,0.3277,dancer_01,base
19,320,0.20567042,0.0,0.0,0.3759,dancer_01,base
19,328,0.4855012,1.0,0.0,0.5217,dancer_01,base
19,34,0.07092497,0.0,0.0,0.5231,dancer_01,base
19,340,1.422684e-05,0.0,0.0,0.3821,dancer_01,base
19,342,3.129714e-07,0.0,0.0,0.3277,dancer_01,base
19,344,0.24647051,0.0,0.0,0.5256,dancer_01,base
19,363,0.0006713869,0.0,0.0,0.376,dancer_01,base
19,377,0.0012815972,0.0,0.0,0.4704,dancer_01,base
19,384,0.10711419,0.0,0.0,0.5225,dancer_01,base
19,39,1.2587005e-07,0.0,0.0,0.2828,dancer_01,base
19,392,0.0018924709,0.0,0.0,0.376,dancer_01,base
19,40,0.21729429,1.0,0.0,0.5236,dancer_01,base
19,445,0.00022978346,0.0,0.0,0.376,dancer_01,base
19,452,0.0027640762,0.0,0.0,0.542,dancer_01,base
19,453,0.00030509665,0.0,0.0,0.5326,dancer_01,base
19,472,0.014902274,1.0,0.0,0.374,dancer_01,base
19,485,0.0002039679,0.0,0.0,0.3446,dancer_01,base
19,491,7.093446e-05,0.0,0.0,0.4719,dancer_01,base
19,498,9.779505e-07,0.0,0.0,0.196,dancer_01,base
19,501,0.0068400027,0.0,0.0,0.3698,dancer_01,base
19,507,0.23455878,0.0,0.0,0.523,dancer_01,base
19,520,0.0010706052,0.0,0.0,0.4691,dancer_01,base
19,523,0.00010902138,0.0,0.0,0.196,dancer_01,base
19,536,0.00901101,0.0,0.0,0.5256,dancer_01,base
19,55,7.7635676e-08,0.0,0.0,0.4823,dancer_01,base
19,559,7.914861e-05,0.0,0.0,0.3446,dancer_01,base
19,560,0.99690443,1.0,1.0,0.3709,dancer_01,base
19,564,0.00018939534,0.0,0.0,0.3277,dancer_01,base
19,568,0.8035282,1.0,0.0,0.2828,dancer_01,base
19,582,0.00010387273,0.0,0.0,0.5336,dancer_01,base
19,583,0.0007231206,0.0,0.0,0.3277,dancer_01,base
19,613,1.5696453e-06,0.0,0.0,0.5317,dancer_01,base
19,617,0.12481942,0.0,0.0,0.3446,dancer_01,base
19,626,0.53344995,0.0,0.0,0.5232,dancer_01,base
19,628,9.5665004e-05,1.0,0.0,0.2828,dancer_01,base
19,639,0.7222544,1.0,0.0,0.5303,dancer_01,base
19,648,7.897641e-05,0.0,0.0,0.4711,dancer_01,base
19,649,0.0002223519,0.0,0.0,0.3645,dancer_01,base
19,657,0.021913867,0.0,0.0,0.4794,dancer_01,base
19,666,0.61812454,0.0,0.0,0.5366,dancer_01,base
19,685,0.0037750169,0.0,0.0,0.3677,dancer_01,base
19,692,0.012751796,0.0,0.0,0.5294,dancer_01,base
19,694,0.00010737915,0.0,0.0,0.3385,dancer_01,base
7,19,0.066924185,1.0,0.0,0.9899,dancer_01,base
19,706,0.0033651008,1.0,0.0,0.5278,dancer_01,base
19,707,0.0028781358,1.0,0.0,0.5301,dancer_01,base
19,712,0.021380298,0.0,0.0,0.5435,dancer_01,base
19,722,0.36052942,1.0,1.0,0.5255,dancer_01,base
19,75,0.22777607,0.0,0.0,0.523,dancer_01,base
19,764,0.009568451,0.0,0.0,0.2828,dancer_01,base
19,771,0.10603513,0.0,0.0,0.5223,dancer_01,base
19,801,0.0070678396,1.0,0.0,0.5005,dancer_01,base
19,803,0.055282198,0.0,0.0,0.2965,dancer_01,base
19,811,0.027057426,1.0,0.0,0.5219,dancer_01,base
19,817,0.004521599,0.0,0.0,0.5249,dancer_01,base
19,822,0.0029747793,0.0,0.0,0.2828,dancer_01,base
19,842,0.0027084218,0.0,0.0,0.4659,dancer_01,base
19,869,7.142658e-07,0.0,0.0,0.4823,dancer_01,base
19,881,0.36056066,0.0,0.0,0.5248,dancer_01,base
19,898,0.001430985,0.0,0.0,0.523,dancer_01,base
9,19,7.3755036e-05,0.0,0.0,0.5296,dancer_01,base
19,903,0.00037775605,0.0,0.0,0.4827,dancer_01,base
19,912,0.00045929122,0.0,0.0,0.3277,dancer_01,base
19,955,5.3800166e-05,0.0,0.0,0.5404,dancer_01,base
19,967,0.00036470476,0.0,0.0,0.196,dancer_01,base
19,97,0.07163763,0.0,0.0,0.5243,dancer_01,base
19,976,0.0181545,0.0,0.0,0.3698,dancer_01,base
198,211,0.0012138012,0.0,0.0,0.2828,dancer_01,base
198,218,7.183868e-05,0.0,0.0,0.5243,dancer_01,base
198,219,0.00035494086,0.0,0.0,0.3277,dancer_01,base
198,224,0.00080639636,0.0,0.0,0.2828,dancer_01,base
198,250,2.2934769e-06,0.0,0.0,0.4719,dancer_01,base
198,254,4.380159e-07,0.0,0.0,0.3277,dancer_01,base
198,262,0.00018465405,0.0,0.0,0.5236,dancer_01,base
198,271,2.7701702e-05,0.0,0.0,0.4662,dancer_01,base
198,275,0.000400765,0.0,0.0,0.5243,dancer_01,base
198,279,8.565668e-06,0.0,0.0,0.3277,dancer_01,base
198,284,6.4578404e-07,0.0,0.0,0.3679,dancer_01,base
198,289,1.4713281e-05,0.0,0.0,0.5282,dancer_01,base
198,300,2.2397471e-05,0.0,0.0,0.4662,dancer_01,base
198,304,0.001719987,0.0,0.0,0.5388,dancer_01,base
198,314,1.669838e-05,0.0,0.0,0.5234,dancer_01,base
198,316,0.007354726,0.0,0.0,0.3277,dancer_01,base
198,320,3.3097417e-06,0.0,0.0,0.3646,dancer_01,base
198,328,0.0008010009,0.0,0.0,0.5222,dancer_01,base
34,198,0.039532367,0.0,0.0,0.5436,dancer_01,base
198,340,0.00012364863,0.0,0.0,0.3821,dancer_01,base
198,342,0.0020715522,0.0,0.0,0.3277,dancer_01,base
198,344,0.0009300994,0.0,0.0,0.5256,dancer_01,base
198,363,0.017323392,0.0,0.0,0.376,dancer_01,base
198,377,0.45059034,0.0,0.0,0.4704,dancer_01,base
198,384,0.00033422472,0.0,0.0,0.5225,dancer_01,base
39,198,0.00033400653,0.0,0.0,0.3277,dancer_01,base
198,392,0.0012921804,0.0,0.0,0.376,dancer_01,base
40,198,0.0012280109,0.0,0.0,0.3277,dancer_01,base
198,445,0.000113086215,0.0,0.0,0.376,dancer_01,base
198,452,0.0009379591,0.0,0.0,0.542,dancer_01,base
198,453,5.0001763e-05,0.0,0.0,0.5326,dancer_01,base
198,472,0.00031913907,0.0,0.0,0.374,dancer_01,base
198,485,0.06841564,0.0,0.0,0.3446,dancer_01,base
198,491,5.7402372e-05,0.0,0.0,0.4719,dancer_01,base
